Time, New Command, Measured EIP, Command EIP, Measured DI, Command DI, Measured EDC, Command EDC, Measured PI, Command PI, Measured LUM, Command LUM, Measured FDS, Command FDS, Measured FDP, Command FDP, Force y, Mx, Force x, M z, M y, Force z,0.331121919
11.42,0,5.377144,5,-0.5643,10,5.174339,5,5.059165,5,31.330092,5,5.028315,5,5.036206,5,0.194979,0.297465,0.146638,0.023526,-0.212383,-0.030939,0.498594656
6.55,0,1.998744,2,-0.507464,2,1.96204,2,1.971679,2,31.295476,2,1.968006,2,2.006678,2,0.195946,0.302944,0.127945,0.021593,-0.184667,-0.050276,0.998201387
83.63,0,5.014372,5,-0.585951,10,4.951521,5,10.115165,10,30.932003,5,5.035302,5,10.072418,10,0.171131,0.258791,0.221084,0.01837,-0.301977,-0.048664,0.393255402
71.67,0,5.01017,5,-0.59813,10,9.909235,10,10.086636,10,30.709469,10,10.028689,10,5.058503,5,0.180477,0.273294,0.180477,0.018692,-0.261047,-0.049309,0.08869582
129.88,0,5.018574,5,-0.599484,5,4.91129,5,10.020068,10,30.867715,10,9.956489,10,9.997167,10,0.162107,0.2488,0.247189,0.017403,-0.334205,-0.054465,0.80584623
53.53,0,5.092809,5,-0.595424,5,10.002077,10,9.896441,10,30.432538,5,9.95416,10,5.04178,5,0.184344,0.278773,0.177576,0.019981,-0.259113,-0.047053,0.450246068
103.92,0,5.001766,5,-0.590011,10,10.067065,10,9.905951,10,30.936948,10,5.046947,5,10.033399,10,0.171775,0.257824,0.213672,0.01837,-0.294564,-0.042863,0.793749365
42.6,0,9.957327,10,-0.592718,5,5.285748,5,4.913349,5,30.580894,5,9.986767,10,4.983252,5,0.181444,0.276517,0.173709,0.019659,-0.252668,-0.038996,0.42100195
28.75,0,9.992344,10,-0.594071,10,5.028888,5,4.90384,5,30.850407,10,5.06325,5,5.008336,5,0.195946,0.290052,0.118599,0.022237,-0.177254,-0.018692,0.925737179
83.45,0,5.318316,5,-0.591364,10,4.923668,5,10.207092,10,30.96662,5,5.030644,5,10.114224,10,0.170164,0.25718,0.22044,0.019015,-0.300043,-0.046086,0.038234009
63.64,0,4.94714,5,-0.604897,10,10.01755,10,5.027466,5,30.66249,10,10.051979,10,5.091947,5,0.183055,0.277806,0.178221,0.019981,-0.257824,-0.043186,0.211680552
139.351,0,9.999347,10,-0.59813,10,9.968035,10,9.991539,10,30.751503,10,10.068282,10,9.991593,10,0.15824,0.245255,0.23881,0.016436,-0.328081,-0.041896,0.276745034
132.28,0,4.98916,10,-0.60219,10,4.945331,5,10.004218,10,30.897387,10,10.040334,10,10.044547,10,0.16114,0.248478,0.246544,0.016114,-0.335816,-0.056721,0.611744452
139.311,0,10.002149,10,-0.59813,10,10.060876,10,9.94399,10,30.798483,10,9.940186,10,10.047335,10,0.159206,0.244611,0.238487,0.016436,-0.328081,-0.041252,0.57813422
75.92,0,5.005968,5,-0.590011,10,4.936047,5,4.986257,5,30.882551,5,4.935155,5,9.980445,10,0.173064,0.262981,0.220762,0.018692,-0.30101,-0.046408,0.739941407
130.14,0,5.000365,5,-0.599484,5,5.06293,5,10.039087,10,30.929531,10,10.04965,10,10.022251,10,0.16114,0.247834,0.2459,0.016436,-0.335494,-0.05511,0.10281856
25.5,0,5.11662,5,-0.594071,5,5.264086,5,5.097204,5,31.253441,10,5.22628,5,5.206217,5,0.20207,0.299076,0.123111,0.023526,-0.180155,-0.029005,0.127581259
35.11,0,10.002149,10,-0.60219,5,4.982468,5,9.94716,10,30.833099,10,4.981735,5,5.008336,5,0.19369,0.28554,0.11731,0.020948,-0.174998,-0.020626,0.726335777
7.75,0,1.998744,2,-0.508817,2,1.95585,2,1.990699,2,31.058106,2,2.016915,2,1.950937,2,0.197558,0.304555,0.127301,0.021915,-0.184989,-0.050276,0.654111768
97.35,0,6.640544,5,-0.592718,5,6.582429,5,9.103965,10,30.993818,10,5.105172,5,10.044547,10,0.16823,0.254279,0.212383,0.018692,-0.291341,-0.03255,0.491316177
105.42,0,5.274895,5,-0.595424,5,5.539514,5,5.585369,5,31.018544,5,9.520965,10,10.038973,10,0.167908,0.254924,0.225596,0.01837,-0.307133,-0.048987,0.779338495
36.1,0,4.994762,5,-0.590011,10,4.963899,5,9.997878,10,30.899859,10,5.03996,5,5.080799,5,0.197558,0.291019,0.123111,0.02256,-0.179832,-0.033517,0.106492254
9.52,0,5.054991,5,-0.568359,5,4.861774,5,4.688286,5,30.880078,5,4.839666,5,4.880131,5,0.194979,0.301977,0.150505,0.023849,-0.218506,-0.042219,0.163014626
68.9,0,9.967132,10,-0.595424,10,5.075309,5,9.902781,10,30.55864,10,9.986767,10,4.843899,5,0.174998,0.264914,0.176287,0.017725,-0.255891,-0.04093,0.079983391
79,0,10.08899,10,-0.587305,5,10.042308,10,4.964068,5,30.763866,5,4.986393,5,9.99438,10,0.170486,0.258469,0.212383,0.01837,-0.294564,-0.031583,0.506625066
140.341,0,9.978337,10,-0.600837,10,10.011361,10,9.975689,10,30.751503,10,10.028689,10,10.022251,10,0.158562,0.244289,0.237521,0.017081,-0.327437,-0.042219,0.457851322
57.84,0,4.983557,5,-0.590011,5,4.988657,5,4.979917,5,30.791065,10,9.989096,10,5.005549,5,0.184344,0.278773,0.180155,0.019337,-0.26008,-0.048987,0.501317582
84.68,0,10.107199,10,-0.587305,10,4.994847,5,9.997878,10,30.803428,5,4.867614,5,10.025038,10,0.165652,0.252023,0.215606,0.018048,-0.296498,-0.03674,0.076126218
18.28,0,5.015772,10,-0.611663,5,5.007225,5,10.032747,10,31.095195,5,5.037631,5,5.027845,5,0.199814,0.297465,0.129879,0.023526,-0.190468,-0.034162,0.85692414
116.66,0,10.114202,10,-0.599484,10,5.019604,5,9.95667,10,30.751503,5,9.977451,10,9.857815,10,0.160495,0.246222,0.240743,0.017725,-0.328081,-0.046086,0.981185117
71.79,0,4.96815,5,-0.595424,10,9.986603,10,10.077126,10,30.702051,10,10.019373,10,5.072438,5,0.180477,0.272971,0.180155,0.018692,-0.259758,-0.04802,0.800212903
94.03,0,5.004567,5,-0.588658,5,10.020645,10,4.90067,5,30.922113,10,5.058592,5,9.91913,10,0.172098,0.261692,0.21625,0.016759,-0.296498,-0.03964,0.803712711
20.45,0,9.773839,10,-0.608956,10,4.815354,5,10.004218,10,30.833099,5,4.953787,5,4.958169,5,0.194979,0.291664,0.123111,0.02256,-0.183378,-0.025138,0.005519299
56.28,0,4.986358,10,-0.595424,10,10.033024,10,10.010558,10,30.464681,5,10.000741,10,4.969317,5,0.184667,0.279095,0.180155,0.019015,-0.258791,-0.047697,0.520357455
44.9,0,10.016155,10,-0.591364,10,5.004131,5,4.8975,5,30.679798,5,10.000741,10,4.894066,5,0.180477,0.27555,0.173709,0.019337,-0.253957,-0.038029,0.021960838
60.37,0,9.248588,10,-0.590011,10,4.784407,5,4.796063,5,30.524024,10,9.891277,10,4.908002,5,0.17951,0.273294,0.17661,0.019981,-0.258469,-0.038996,0.479523195
66.52,0,9.79625,10,-0.596777,5,4.80607,5,10.001048,10,30.48199,10,9.972793,10,4.960956,5,0.176932,0.266526,0.178866,0.019337,-0.257824,-0.04093,0.502634377
26.97,0,10.04697,10,-0.594071,5,5.127919,5,4.872141,5,30.833099,10,4.958445,5,5.097521,5,0.196591,0.291986,0.118599,0.021915,-0.176932,-0.018048,0.48166122
131.64,0,4.977954,5,-0.596777,10,5.019604,5,10.162714,10,30.981455,10,10.110204,10,10.119798,10,0.161462,0.248478,0.246222,0.016436,-0.335816,-0.056721,0.967894826
121.3,0,9.178555,5,-0.60219,5,9.305768,5,9.760135,5,30.902332,10,10.054308,10,10.005529,10,0.160495,0.247511,0.238487,0.017725,-0.325825,-0.041252,0.512850261
74.12,0,5.001766,5,-0.596777,5,4.948426,5,4.998937,5,30.964147,5,5.009683,5,9.947,10,0.173709,0.263625,0.218828,0.01837,-0.299721,-0.046408,0.943100626
89.82,0,5.007368,5,-0.584598,5,5.059835,5,4.932369,5,31.21388,10,4.986393,5,9.896833,10,0.172098,0.261369,0.219151,0.018048,-0.296176,-0.044475,0.628517705
19.38,0,6.16852,5,-0.607603,10,5.332169,5,10.092976,10,31.11003,5,5.058592,5,5.08916,5,0.19788,0.294242,0.125367,0.022882,-0.183055,-0.027394,0.525013235
61.38,0,5.72591,5,-0.585951,5,9.082949,10,5.100374,5,30.563585,10,10.068282,10,5.058503,5,0.180155,0.274583,0.176932,0.01837,-0.256857,-0.041896,0.167107478
126.43,0,9.6926,10,-0.600837,5,9.992792,10,4.735835,5,30.761394,10,9.970463,10,10.011103,10,0.161785,0.248478,0.238487,0.018048,-0.327759,-0.03964,0.256900807
67.33,0,7.444527,5,-0.585951,10,4.979373,5,10.184903,10,30.677325,10,10.091572,10,5.091947,5,0.174676,0.265559,0.175321,0.017725,-0.255246,-0.04093,0.662381866
66.51,0,9.762634,10,-0.592718,5,4.840111,5,10.045427,10,30.514133,10,10.00307,10,5.008336,5,0.175965,0.265881,0.178221,0.019337,-0.255891,-0.039963,0.281406393
133.5,0,5.018574,5,-0.591364,5,9.890667,10,10.010558,10,30.840517,10,10.005399,10,10.06127,10,0.162429,0.251056,0.243966,0.017081,-0.334205,-0.052209,0.655551775
67.75,0,4.984958,5,-0.592718,10,5.053646,5,10.042257,10,30.585839,10,10.024031,10,5.055716,5,0.17951,0.272327,0.183055,0.019337,-0.259758,-0.051243,0.709426733
95.98,0,4.983557,5,-0.590011,10,9.998982,10,5.014786,5,30.959202,10,5.023657,5,10.066844,10,0.17242,0.261692,0.214639,0.017081,-0.294886,-0.038996,0.188125531
113.57,0,5.024176,5,-0.594071,5,5.174339,5,10.023238,10,30.904804,5,9.984438,10,9.972084,10,0.163718,0.253635,0.243644,0.018048,-0.331949,-0.05511,0.909992805
55.58,0,5.014372,5,-0.594071,10,10.203232,10,9.985199,10,30.417702,5,10.00307,10,4.988826,5,0.185633,0.27845,0.178543,0.019659,-0.256213,-0.046086,0.424608824
75.96,0,4.977954,5,-0.577832,10,5.001036,5,4.992597,5,30.946839,5,4.986393,5,9.986019,10,0.172742,0.263303,0.221084,0.01837,-0.300043,-0.046408,0.504982615
85.5,0,5.088607,5,-0.596777,5,10.02374,10,10.067616,10,30.838044,5,4.916523,5,10.077992,10,0.170808,0.26008,0.218506,0.017725,-0.298432,-0.044797,0.781225388
104.77,0,10.035765,10,-0.595424,10,10.045402,10,10.045427,10,30.8059,10,4.772125,5,9.927491,10,0.168553,0.253635,0.210449,0.018692,-0.288763,-0.032228,0.809073846
73.2,0,9.995145,10,-0.59813,10,10.054687,10,10.051767,10,30.603147,10,9.919225,10,5.005549,5,0.176287,0.267493,0.175965,0.019337,-0.255891,-0.037062,0.071881187
29.91,0,4.996163,5,-0.599484,5,10.020645,10,5.043316,5,30.899859,10,4.991051,5,4.983252,5,0.199814,0.298754,0.122789,0.023849,-0.180799,-0.025782,0.758039321
136.661,0,10.011953,10,-0.599484,10,9.96494,10,9.871082,10,30.73914,10,9.793459,10,9.82437,10,0.159851,0.2459,0.240743,0.017403,-0.329693,-0.042219,0.1721783
108.81,0,9.96293,10,-0.594071,10,4.802975,5,5.21766,5,30.86277,5,9.984438,10,9.986019,10,0.163074,0.248156,0.234942,0.01837,-0.319702,-0.04093,0.9901557
37.46,0,5.258087,5,-0.608956,5,9.946372,10,10.048597,10,30.936948,10,5.002696,5,5.086373,5,0.197558,0.291664,0.121177,0.02256,-0.177576,-0.027716,0.940187389
31.22,0,10.010553,10,-0.596777,5,10.002077,10,5.055995,5,30.842989,10,5.021328,5,5.038993,5,0.196913,0.292953,0.116665,0.022237,-0.174031,-0.013213,0.788842106
75.85,0,5.022776,5,-0.583245,10,5.056741,5,4.875311,5,30.956729,5,4.930497,5,9.977658,10,0.172742,0.262659,0.220117,0.018048,-0.301654,-0.046086,0.74718235
44.24,0,4.996163,5,-0.590011,10,5.056741,5,5.021126,5,30.791065,5,10.031018,10,5.078012,5,0.183377,0.280706,0.178866,0.019337,-0.259758,-0.048987,0.923253084
36.62,0,9.946122,10,-0.587305,10,5.066025,5,9.994708,10,30.850407,10,4.909536,5,4.96653,5,0.193046,0.285218,0.117955,0.022237,-0.175965,-0.021593,0.772022568
23.28,0,9.98394,5,-0.611663,10,9.998982,10,10.054937,10,30.875133,5,5.028315,5,5.025058,5,0.198847,0.294242,0.118277,0.022882,-0.177576,-0.017081,0.103228716
54.98,0,10.037165,10,-0.599484,5,10.039213,10,10.042257,10,30.281709,5,9.935528,10,5.036206,5,0.180799,0.272971,0.173065,0.019981,-0.251379,-0.034806,0.991781936
5.43,0,2.009949,2,-0.512877,2,1.921808,2,1.987529,2,31.154537,2,1.991296,2,1.989956,2,0.196591,0.304877,0.129234,0.02256,-0.184667,-0.050598,0.178391123
49.95,0,4.996163,5,-0.596777,5,4.960805,5,9.985199,10,30.479517,5,9.993754,10,5.027845,5,0.183055,0.279739,0.182411,0.019659,-0.260725,-0.050276,0.471714054
69.92,0,4.970951,5,-0.596777,5,9.943277,10,9.988369,10,30.650127,10,9.991425,10,5.025058,5,0.180477,0.273294,0.181122,0.019337,-0.26008,-0.046086,0.355083951
12.77,0,9.953125,10,-0.619782,10,4.973184,5,4.986257,5,31.134756,5,4.99338,5,5.025058,5,0.191112,0.293275,0.142126,0.022237,-0.208838,-0.023849,0.749481921
9.16,0,1.984737,2,-0.50611,2,2.048691,2,2.054097,2,30.922113,2,2.030889,2,2.04291,2,0.199491,0.3081,0.12859,0.02256,-0.186278,-0.051565,0.006231471
95.51,0,5.092809,5,-0.585951,10,10.17538,10,5.284228,5,31.023489,10,5.142436,5,10.072418,10,0.173064,0.262014,0.214316,0.018692,-0.292953,-0.037707,0.146279848
64.34,0,8.579068,10,-0.584598,10,9.745216,10,4.783383,5,30.474572,10,9.921554,10,4.843899,5,0.181444,0.274583,0.176932,0.019981,-0.255568,-0.036418,0.501219243
19.93,0,5.005968,5,-0.60625,10,5.022699,5,10.045427,10,31.077887,5,5.01667,5,5.069651,5,0.199814,0.297143,0.128912,0.023849,-0.188212,-0.034162,0.692395767
28.66,0,9.979738,10,-0.595424,10,4.9051,5,4.859461,5,30.850407,10,5.044618,5,4.999975,5,0.196269,0.290697,0.120533,0.023204,-0.175643,-0.018048,0.026619167
71.55,0,4.993362,5,-0.592718,10,10.132054,10,10.054937,10,30.684743,10,10.000741,10,4.9944,5,0.180477,0.273616,0.180155,0.019015,-0.258791,-0.046086,0.063351843
69.2,0,10.032963,10,-0.590011,10,5.069119,5,9.921801,10,30.600675,10,10.040334,10,4.82439,5,0.174676,0.265559,0.176287,0.018692,-0.255568,-0.041574,0.399855125
37.8,0,4.991961,5,-0.600837,5,10.063971,10,9.985199,10,30.954257,10,5.002696,5,5.075225,5,0.198847,0.293597,0.122144,0.023849,-0.178866,-0.02965,0.718088945
73.62,0,5.063395,5,-0.591364,5,5.016509,5,4.967238,5,31.117448,5,5.025986,5,9.980445,10,0.173064,0.262659,0.213672,0.017725,-0.29682,-0.048987,0.365290907
78.96,0,9.988142,10,-0.587305,5,9.983508,10,5.068675,5,30.724305,5,4.9468,5,10.044547,10,0.170486,0.258791,0.212383,0.017403,-0.294886,-0.030294,0.461189843
74.08,0,4.99056,5,-0.580538,5,5.053646,5,5.049655,5,30.983928,5,5.030644,5,10.064057,10,0.173064,0.263625,0.219151,0.018692,-0.298432,-0.04802,0.123324641
131.1,0,9.992344,10,-0.592718,5,4.973184,5,10.039087,10,30.818263,10,10.000741,10,9.983232,10,0.157917,0.243644,0.241066,0.015147,-0.329048,-0.046408,0.041077842
69.67,0,5.022776,5,-0.596777,5,9.924709,10,9.994708,10,30.637764,10,9.991425,10,5.016697,5,0.180799,0.273938,0.181444,0.019981,-0.259758,-0.047053,0.466386833
134.111,0,4.996163,5,-0.600837,5,10.014455,10,9.93448,10,30.761394,10,10.017044,10,10.069631,10,0.163074,0.250734,0.246222,0.017725,-0.335172,-0.052854,0.109775208
101.57,0,5.012971,5,-0.590011,5,10.020645,10,10.067616,10,30.917167,10,4.991051,5,9.933065,10,0.170486,0.258147,0.216572,0.019015,-0.294886,-0.042219,0.03710285
30.45,0,9.734621,10,-0.596777,5,10.020645,10,4.783383,5,30.8059,10,5.06325,5,5.036206,5,0.197235,0.292631,0.117632,0.02256,-0.175643,-0.014825,0.316518189
132.33,0,7.454332,10,-0.594071,10,4.85868,5,9.817194,10,30.815791,10,9.991425,10,9.997167,10,0.160173,0.247189,0.246222,0.017081,-0.337105,-0.054788,0.95077621
125.77,0,5.000365,5,-0.595424,5,10.002077,10,5.109884,5,30.988873,10,10.007728,10,9.997167,10,0.164685,0.254924,0.243644,0.01837,-0.330337,-0.048987,0.654240143
100.83,0,9.98394,10,-0.585951,10,5.019604,5,9.997878,10,30.833099,10,4.974748,5,9.874537,10,0.165007,0.251056,0.21206,0.017725,-0.291664,-0.035129,0.769510258
97.18,0,10.006351,10,-0.590011,10,10.008266,10,5.036976,5,30.887496,10,5.06325,5,9.986019,10,0.168875,0.25718,0.209805,0.01837,-0.288763,-0.02965,0.330774617
129.29,0,10.003549,5,-0.594071,5,10.063971,5,5.062335,10,30.763866,10,10.040334,10,9.896833,10,0.161785,0.249445,0.238165,0.017081,-0.324536,-0.038029,0.129011355
13.34,0,7.227424,5,-0.615723,5,9.200548,10,4.929199,5,31.092722,5,5.000367,5,5.008336,5,0.196591,0.301332,0.136969,0.023204,-0.20497,-0.009346,0.395069304
138.421,0,10.035765,10,-0.59813,10,10.051592,10,9.985199,10,30.642709,10,10.005399,10,10.01389,10,0.158884,0.244933,0.238487,0.016436,-0.328726,-0.042541,0.564966561
30.9,0,10.020357,10,-0.59813,5,10.091823,10,5.027466,5,30.860298,10,5.023657,5,5.050141,5,0.196913,0.293275,0.116343,0.023204,-0.174354,-0.013858,0.283521566
84.33,0,7.87033,10,-0.592718,10,4.886532,5,9.807684,10,30.808373,5,4.92351,5,9.827157,10,0.167586,0.255568,0.219795,0.017403,-0.30101,-0.045764,0.286936755
111.39,0,5.728711,5,-0.592718,10,10.234179,10,5.382495,5,31.028435,5,10.056637,10,10.005529,10,0.165974,0.255246,0.237521,0.017725,-0.323569,-0.043508,0.578165133
117.82,0,4.996163,5,-0.603543,5,10.088728,10,10.035917,10,30.860298,5,10.033347,10,10.019464,10,0.163718,0.252023,0.243966,0.017403,-0.331949,-0.051887,0.007213536
92.61,0,10.065179,10,-0.587305,10,5.031983,5,4.856291,5,30.860298,10,4.860627,5,9.916343,10,0.167263,0.254601,0.213027,0.01837,-0.292308,-0.033839,0.743387003
96.24,0,4.994762,5,-0.581892,10,9.955656,10,5.008447,5,30.991346,10,4.893233,5,10.038973,10,0.173064,0.262014,0.214639,0.01837,-0.295531,-0.039318,0.85349648
137.831,0,10.027361,10,-0.59813,10,9.937088,10,9.975689,10,30.677325,10,9.977451,10,9.963723,10,0.158884,0.245255,0.239454,0.016759,-0.327115,-0.041574,0.647811215
18.58,0,10.094593,10,-0.60625,5,4.824638,5,10.020068,10,30.964147,5,5.03996,5,4.963743,5,0.195946,0.291986,0.1244,0.022882,-0.184667,-0.025138,0.752351638
25.36,0,6.361812,5,-0.59813,5,6.300811,5,6.504642,5,31.228715,10,5.1797,5,5.147688,5,0.199491,0.295209,0.117955,0.023204,-0.17661,-0.02256,0.417773221
120.29,0,5.150236,10,-0.59813,10,10.039213,10,9.684058,10,30.813318,5,9.975122,10,9.980445,10,0.164041,0.252668,0.242999,0.016436,-0.331949,-0.052532,0.607529104
125.95,0,4.996163,5,-0.599484,5,9.983508,10,5.094034,5,30.939421,10,9.998412,10,9.972084,10,0.165007,0.253635,0.242033,0.016759,-0.331304,-0.049631,0.060484693
51.23,0,10.070781,10,-0.596777,5,4.942237,5,9.92814,10,30.412757,5,9.970463,10,4.930298,5,0.179188,0.272971,0.175643,0.020304,-0.254279,-0.039963,0.48212702
51.16,0,10.086189,10,-0.587305,5,5.112445,5,10.035917,10,30.375668,5,10.033347,10,5.022271,5,0.17951,0.272327,0.176287,0.019659,-0.254924,-0.038996,0.549818337
50.35,0,8.877411,10,-0.600837,5,4.79988,5,9.982029,10,30.24462,5,10.117191,10,4.94702,5,0.181444,0.274583,0.17951,0.019981,-0.258147,-0.04383,0.014583978
120.79,0,10.002149,10,-0.599484,10,10.051592,10,10.073956,10,30.778702,5,9.770169,10,9.91913,10,0.162429,0.248478,0.238487,0.016759,-0.327437,-0.041574,0.690061213
3.47,0,2.01135,2,-0.516936,2,2.011555,2,2.047757,2,31.006181,2,1.974993,2,1.998317,2,0.192724,0.298754,0.12859,0.021593,-0.1837,-0.049953,0.470168456
50.55,0,10.006351,10,-0.59813,5,4.731797,5,10.004218,10,30.31138,5,9.965805,10,4.899641,5,0.17951,0.273616,0.175321,0.019015,-0.254924,-0.039963,0.942821497
87.32,0,7.559382,5,-0.595424,10,10.184664,10,10.172223,10,30.85288,5,5.151752,5,10.04176,10,0.168875,0.255891,0.212705,0.018692,-0.291664,-0.032873,0.613914485
130.58,0,10.201044,10,-0.60219,5,4.784407,5,10.054937,10,30.791065,10,9.986767,10,9.997167,10,0.15824,0.242999,0.242677,0.017403,-0.330982,-0.045441,0.898102827
70.02,0,5.007368,5,-0.600837,5,9.986603,10,9.982029,10,30.588311,10,9.991425,10,5.01391,5,0.180155,0.272971,0.181122,0.018692,-0.260725,-0.048664,0.607202147
84.79,0,10.032963,10,-0.591364,10,4.929858,5,9.963009,10,30.763866,5,4.862956,5,9.949787,10,0.166297,0.25299,0.215928,0.018692,-0.295853,-0.036418,0.483990218
73.67,0,5.017173,5,-0.584598,5,5.047456,5,4.941879,5,31.053161,5,5.002696,5,9.977658,10,0.174354,0.263625,0.215928,0.018692,-0.29682,-0.048987,0.288347721
18,0,4.991961,5,-0.614369,5,4.917479,5,9.623829,10,31.03338,5,4.956116,5,4.916363,5,0.199169,0.296176,0.128912,0.022882,-0.190468,-0.033517,0.834394137
10.3,0,5.497601,10,-0.576479,5,4.936047,5,4.938709,5,31.253441,5,4.99338,5,4.9944,5,0.196913,0.304877,0.15824,0.02546,-0.226241,-0.044152,0.816924634
35.37,0,6.157315,5,-0.590011,10,5.344548,5,10.140524,10,30.96662,10,5.091198,5,5.091947,5,0.195946,0.287474,0.119244,0.021593,-0.17661,-0.026427,0.489263382
115.79,0,4.994762,5,-0.600837,10,4.886532,5,10.001048,10,30.951784,5,9.991425,10,10.052909,10,0.163718,0.252023,0.244289,0.017403,-0.33356,-0.056399,0.454410594
74.23,0,5.004567,5,-0.581892,5,5.081498,5,5.040146,5,30.927058,5,5.014341,5,10.058483,10,0.17242,0.263303,0.218184,0.018048,-0.299398,-0.048664,0.236311099
58.81,0,10.023159,10,-0.585951,5,5.155771,5,4.967238,5,30.504243,10,10.012386,10,5.027845,5,0.17951,0.272649,0.174998,0.019337,-0.253635,-0.038029,0.10255566
138.001,0,10.000748,10,-0.60219,10,9.977319,10,10.020068,10,30.697106,10,9.996083,10,9.952575,10,0.159529,0.245255,0.23881,0.017081,-0.328726,-0.042863,0.978359336
7.49,0,2.019754,2,-0.50611,2,2.005365,2,2.012888,2,31.112503,2,2.114733,2,2.045697,2,0.196269,0.30391,0.129234,0.022237,-0.184344,-0.049631,0.497015764
88.71,0,10.006351,10,-0.595424,10,10.01755,10,10.067616,10,30.702051,5,4.832679,5,10.002742,10,0.167586,0.253957,0.21335,0.017081,-0.292953,-0.031906,0.257808248
112.73,0,10.154822,10,-0.595424,10,9.958751,10,5.116223,5,30.781174,5,9.991425,10,9.857815,10,0.163718,0.251379,0.23462,0.017403,-0.322603,-0.037384,0.010887233
17.93,0,4.99056,5,-0.608956,5,5.053646,5,9.798174,10,31.107558,5,5.014341,5,5.036206,5,0.199814,0.297787,0.129879,0.023526,-0.189501,-0.034484,0.368362687
104.38,0,8.941842,10,-0.595424,10,9.748311,10,9.665038,10,30.798483,10,4.890904,5,9.952575,10,0.168553,0.255568,0.213027,0.019337,-0.28973,-0.035773,0.901887209
92.26,1,4.983557,10,-0.581892,10,4.979373,5,4.992597,5,30.993818,10,5.005025,5,9.930278,10,0.171453,0.259436,0.218506,0.019015,-0.298109,-0.04383,0.465765646
136.161,0,4.996163,5,-0.59813,10,10.014455,10,9.877422,10,30.857825,10,10.04965,10,10.097502,10,0.162751,0.249767,0.244289,0.017403,-0.334205,-0.052209,0.17740071
126.09,0,5.000365,5,-0.600837,5,10.01755,10,4.976748,5,30.867715,10,10.017044,10,10.01389,10,0.165007,0.254601,0.243644,0.017725,-0.33066,-0.049631,0.681922927
49.06,0,9.988142,10,-0.590011,10,10.029929,10,5.049655,5,30.484462,5,10.079927,10,4.935872,5,0.183055,0.279095,0.17242,0.019659,-0.250734,-0.031583,0.834073946
53.84,0,4.997564,5,-0.596777,5,9.989698,10,10.010558,10,30.417702,5,10.012386,10,4.9944,5,0.183377,0.279739,0.17951,0.019337,-0.259113,-0.047697,0.504059607
31.01,0,9.98394,10,-0.599484,5,9.986603,10,4.998937,5,30.820736,10,4.998038,5,4.999975,5,0.196913,0.292631,0.116343,0.022237,-0.173709,-0.012891,0.302207742
80.67,0,9.961529,10,-0.588658,10,9.974224,10,4.995767,5,30.756448,5,4.907207,5,9.977658,10,0.170808,0.258147,0.214316,0.019015,-0.292953,-0.029972,0.550047883
59.07,0,9.954526,10,-0.587305,5,5.112445,5,4.967238,5,30.519079,10,9.989096,10,5.002762,5,0.180155,0.272005,0.174676,0.018692,-0.253312,-0.037707,0.68211958
110.56,0,10.035765,10,-0.60625,5,9.992792,10,4.773874,5,30.85288,5,9.972793,10,9.974871,10,0.163396,0.250734,0.233653,0.017081,-0.322603,-0.038351,0.28448441
